"Hs_symbol","Nociceptor(4Weeks)-S19_rep_1","Nociceptor(4Weeks)-S23_rep_2","Nociceptor(4Weeks)-S27_rep_3","Hs_Avg_TPM","Nociceptor(4Weeks)-S19_rep_1_read","Nociceptor(4Weeks)-S23_rep_2_read","Nociceptor(4Weeks)-S27_rep_3_read","Motor_neurons-S18_rep_1","Motor_neurons-S22_rep_2","Motor_neurons-S26_rep_3","Hs_Avg__TPM","Motor_neurons-S18_rep_1_read","Motor_neurons-S22_rep_2_read","Motor_neurons-S26_rep_3_read","FoldChange"
"ACOX2",5.459635,7.803665,5.815802,6.35970066666667,51,58,35,0.363302,0.170177,0,0.177826333333333,2,1,0,6.24854484772656
"ACOX3",8.870189,7.235071,11.373044,9.15943466666667,158,135,150,12.315552,13.017171,11.277513,12.203412,264,352,310,0.769455248890716
"ACOXL",0.239138,0.162594,0.206492,0.202741333333333,7,4,5,0.066887,0.263478,0.058643,0.129669333333333,2,6,3,1.06468441502646
"ACOXL.AS1",0.293391,0.058293,0.342878,0.231520666666667,10,2,13,0.276588,0.236611,0.059776,0.190991666666667,4,6,4,1.0340296251723
"ACP1",58.248272,76.17287,65.299677,66.5736063333333,903,859,858,61.38661,54.776346,47.901782,54.688246,891,1273,1150,1.21342673161825
"ACP2",169.629988,98.736759,157.367625,141.911457333333,899,467,753,93.073029,93.19527,67.827959,84.6987526666667,600,764,662,1.66760253663435
"ACP3",0,0.025974,0.047048,0.0243406666666667,0,1,2,0.058078,0.051093,0.026328,0.0451663333333333,2,3,1,0.980074303962463
"ACP4",0.556063,0.142491,0.132265,0.276939666666667,10,2,2,0.222704,0.198325,0.140824,0.187284333333333,4,5,4,1.07551294228032
"ACP5",7.63295,1.018418,10.927006,6.52612466666667,32,7,35,5.678997,0.947109,4.648666,3.75825733333333,17,15,26,1.58169769716812
"ACP6",24.331622,19.56541,23.987726,22.6282526666667,367,301,340,7.807588,6.333138,5.476793,6.539173,192,222,243,3.13406426230923
"ACP7",0.259018,0.140654,0.195719,0.198463666666667,11,5,8,0.210181,0.206031,0.215597,0.210603,10,13,14,0.989972490293405
"ACR",0.050784,0.062833,0,0.0378723333333333,1,1,0,0.12567,0.035491,0.308103,0.156421333333333,1,1,3,0.897486325629874
"ACRBP",0.933344,1.400639,0.994766,1.109583,9,11,8,0.628518,0.288323,1.583194,0.833345,6,4,18,1.15067431389073
"ACRP1",0,0,0,0,0,0,0,0,0,0.087516,0.029172,0,0,1,0.971654883731777
"ACRV1",0.230836,0.190941,0.387534,0.269770333333333,4,4,4,0.438865,0.108582,0.152571,0.233339333333333,4,3,4,1.02953850494781
"ACSBG1",1.680716,3.357604,1.221717,2.086679,49,54,34,0.55242,0.59011,0.153687,0.432072333333333,22,36,23,2.15539322152489
"ACSBG2",0.206484,0.414199,0.534768,0.385150333333333,2,2,6,0.197015,0.231607,0.314471,0.247697666666667,2,4,3,1.11016504265323
"ACSF2",52.435691,50.495669,51.622443,51.5179343333333,334,301,283,3.790468,0.103387,0.401622,1.43182566666667,28,1,5,21.5960934425535
"ACSF3",19.896846,16.478566,14.431669,16.9356936666667,339,249,243,15.936521,17.370704,11.494527,14.9339173333333,269,384,286,1.12562989323069
"ACSL1",22.571965,34.049958,24.018834,26.8802523333333,390,247,333,66.084552,37.18949,48.558232,50.610758,814,835,908,0.540202341793417
"ACSL3",125.144372,117.20619,162.941162,135.097241333333,2688,1748,2708,73.488712,65.270923,63.439938,67.3998576666667,2253,3100,3088,1.98972989090967
"ACSL4",25.373504,30.774505,32.691471,29.61316,1627,1473,1507,54.339586,41.762906,53.930897,50.0111296666667,3694,4075,4130,0.600127074229533
"ACSL5",0.550356,0.183705,0.680974,0.471678333333333,9,2,6,0.142479,0.46299,0.406441,0.337303333333333,6,13,6,1.1004820646525
"ACSL6",5.279576,2.761154,5.097792,4.37950733333333,259,134,211,11.708049,13.623248,10.446289,11.925862,765,1133,1069,0.416181708680886
"ACSM1",0,0.132055,0,0.0440183333333333,0,1,0,0,0,0,0,0,0,0,1.04401833333333
"ACSM2A",0.231348,3.931815,1.327585,1.83024933333333,4,10,8,2.512588,2.655216,3.553189,2.90699766666667,9,16,15,0.724405176250852
"ACSM2B",0.259345,0.573845,1.003013,0.612067666666667,6,3,7,0.796975,0.262418,0.897249,0.652214,9,2,14,0.975701493067282
"ACSM3",0.848148,3.771251,3.221045,2.61348133333333,19,43,27,3.872745,2.186119,2.135456,2.73144,48,24,27,0.968387896719051
"ACSM4",0.291138,0.408874,0.146039,0.282017,9,5,4,0.061611,0.022679,0,0.0280966666666667,2,1,0,1.24698099076287
"ACSM5",0,0.083985,0,0.027995,0,1,0,0.022484,0.016566,0,0.0130166666666667,1,1,0,1.01478587058456
"ACSM6",0.184682,0.037403,0,0.0740283333333333,5,1,0,0.1428,0.165409,0.214997,0.174402,5,7,9,0.91453210513379
"ACSS1",2.170075,1.974672,2.210112,2.11828633333333,125,92,110,0.353285,0.35178,0.113193,0.272752666666667,16,26,8,2.45003323505117
"ACSS2",53.386125,66.083436,55.009702,58.1597543333333,306,259,305,146.808707,110.205765,81.323006,112.779159333333,912,903,911,0.519952464756888
"ACSS3",7.547094,17.434579,3.069008,9.350227,223,394,163,0.364544,0.348917,0.164893,0.292784666666667,30,34,21,8.00614925816467
"ACTA1",0.240853,0.05949,0.233685,0.178009333333333,5,1,4,4.15909,2.452237,3.446297,3.35254133333333,90,68,106,0.270648626426982
"ACTA2",6.327661,72.105899,6.461854,28.2984713333333,99,1023,93,8.348186,2.056176,1.61452,4.006294,137,28,26,5.85232735698969
"ACTA2.AS1",0.315759,0.698281,0.224611,0.412883666666667,3,12,3,0.594977,1.641208,0.931123,1.05576933333333,14,31,17,0.687277333968078
"ACTB",1508.849694,1933.919489,1684.423797,1709.06432666667,16993,17349,16522,1765.679464,2247.587352,2160.56381,2057.943542,20610,36378,39169,0.83055425842593
"ACTBL2",0.024972,0,0,0.008324,1,0,0,0.117374,0,0,0.0391246666666667,5,0,0,0.970359026539645
"ACTBP1",0,0,0,0,0,0,0,0,0.048285,0.045657,0.031314,0,1,1,0.969636793449909
"ACTBP12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ACTBP14",0,0.087714,0,0.029238,0,1,0,0,0,0.046878,0.015626,0,0,1,1.01340257141901
"ACTC1",0.053354,2.151921,0.356773,0.854016,1,24,3,1.111111,1.335114,1.670489,1.372238,22,24,38,0.781547214065368
"ACTE1P",0.119998,0.161713,0.036773,0.106161333333333,4,4,1,0.308845,0.224857,0.083286,0.205662666666667,10,10,4,0.917471664268723
"ACTG1",1419.3332,1648.589858,1463.03336,1510.318806,26010,23050,24917,1443.150928,1808.077082,1625.665986,1625.631332,28017,45544,48114,0.929109612158879
"ACTG1P10",0.214912,0,0,0.0716373333333333,3,0,0,0.547728,0.049996,0.047476,0.215066666666667,8,1,1,0.881957642927686
"ACTG1P12",0.129923,0,0.07344,0.0677876666666667,2,0,1,0.185435,0,0,0.0618116666666667,3,0,0,1.00562811672503
"ACTG1P14",0.068188,0.168552,0.154416,0.130385333333333,1,2,2,0.065012,0.09519,0.09026,0.0834873333333333,1,2,2,1.04328430850753
"ACTG1P15",0.293313,0.090251,0.165597,0.183053666666667,4,1,2,0,0.051272,0.096731,0.0493343333333333,0,1,2,1.12743253421296
"ACTG1P16",0,0,0.080944,0.0269813333333333,0,0,1,0,0,0,0,0,0,0,1.02698133333333
"ACTG1P17",0.273704,0.544365,0.24387,0.353979666666667,5,6,5,0.335965,0.197114,0.80733,0.446803,4,7,9,0.935842451713652
"ACTG1P19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ACTG1P21",0.079274,0.098001,0,0.0590916666666667,1,1,0,0,0,0,0,0,0,0,1.05909166666667
"ACTG1P23",0,0.089191,0,0.0297303333333333,0,1,0,0,0,0,0,0,0,0,1.02973033333333
"ACTG1P24",0,0.23497,0.214522,0.149830666666667,0,2,2,0.180721,0.066223,0.188213,0.145052333333333,2,1,3,1.00417302615281
"ACTG1P25",0.684438,0.755264,0.295411,0.578371,14,16,9,1.381853,1.166623,1.711697,1.42005766666667,42,42,62,0.652203879990188
"ACTG2",7.933159,66.52499,5.367457,26.6085353333333,155,991,99,2.589937,0.036068,0,0.875335,57,1,0,14.7219218610719
"ACTL10",0.108181,0.047738,0.13155,0.095823,3,1,3,0.26036,0.131968,0.19882,0.197049333333333,7,5,9,0.915436790686432
"ACTL11P",0.016099,0,0,0.00536633333333333,1,0,0,0.015651,0.02247,0,0.012707,1,2,0,0.9927514407754
"ACTL6A",127.358034,224.770196,142.955043,165.027757666667,297,293,270,59.834895,86.693273,51.995615,66.1745943333333,108,173,115,2.47158556466757
"ACTL6B",28.097481,15.805406,34.483202,26.1286963333333,158,77,164,142.900347,135.126617,106.324192,128.117052,688,989,886,0.210109322611651
"ACTL7A",0,0,0,0,0,0,0,0,0.033462,0,0.011154,0,1,0,0.988969039335254
"ACTL7B",0,0,0.060404,0.0201346666666667,0,0,1,0,0,0,0,0,0,0,1.02013466666667
"ACTL8",0,0,0,0,0,0,0,0.040507,0,0,0.0135023333333333,1,0,0,0.986677550816361
"ACTL9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ACTN1",90.571305,205.524402,69.241953,121.77922,1789,3484,1635,60.429453,20.280129,28.820641,36.5100743333333,1218,642,688,3.27323318287568
"ACTN1.AS1",0.171928,0.531569,0.196484,0.299993666666667,1,2,1,0,0,0,0,0,0,0,1.29999366666667
"ACTN2",1.088077,0.737005,1.599137,1.14140633333333,35,16,39,14.750099,6.175347,6.173399,9.03294833333333,325,140,165,0.213437392697295
"ACTN3",0.045257,0.139648,0.025741,0.0702153333333333,2,5,1,0.021642,0.01576,0.04478,0.027394,1,1,3,1.04167956337426
"ACTN4",278.496919,323.301901,259.392949,287.063923,4353,4197,3672,127.535578,103.462361,102.995419,111.331119333333,1725,1822,2043,2.56441780968277
"ACTN4P1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ACTP1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ACTR10",106.898089,119.583704,114.844543,113.775445333333,926,725,903,157.59723,204.668492,146.120837,169.462186333333,1359,2145,1819,0.673319096757879
"ACTR1A",74.839265,81.902002,83.592002,80.1110896666667,2113,1784,2155,121.577592,133.893846,110.388319,121.953252333333,3612,4992,4748,0.65969047688767
"ACTR1AP1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ACTR1B",21.363274,19.600556,20.09068,20.3515033333333,569,419,496,35.74644,38.012808,33.295135,35.6847943333333,1025,1582,1445,0.582025978919894
"ACTR2",75.976968,94.052154,82.283986,84.1043693333333,4054,4017,3903,90.042114,90.869445,84.111564,88.341041,4966,6866,6444,0.952578662401453
"ACTR3",45.55178,67.520844,47.924974,53.665866,1318,1529,1194,90.295305,79.77323,77.820988,82.629841,2346,3037,2842,0.653664593240109
"ACTR3B",10.065129,3.446338,9.264419,7.591962,128,93,123,17.121055,10.72034,9.94134,12.594245,310,443,425,0.632029362425055
"ACTR3BP2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ACTR3C",0.124921,0.064517,0.014714,0.0680506666666667,4,4,1,2.335739,0.036714,0.337758,0.903403666666667,15,4,5,0.561126725439743
"ACTR3P2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ACTR5",2.283258,2.083983,2.205831,2.191024,85,62,72,2.258189,2.089738,1.574489,1.97413866666667,87,110,90,1.07292374621403
"ACTR6",13.415528,14.382194,12.825706,13.5411426666667,179,170,172,29.796825,19.749229,23.008826,24.18496,449,546,514,0.577374062403382
"ACTR6P1",0,0,0,0,0,0,0,0.068914,0,0,0.0229713333333333,1,0,0,0.977544499454856
"ACTR8",27.345583,31.670753,28.516672,29.1776693333333,451,420,408,16.878315,19.754835,16.982766,17.871972,349,559,466,1.59907344782693
"ACTRT1",0.102041,0,0,0.0340136666666667,2,0,0,0,0,0,0,0,0,0,1.03401366666667
"ACTRT2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ACTRT3",1.292807,1.228868,1.115009,1.212228,30,23,23,1.932933,1.298673,1.10969,1.44709866666667,47,43,39,0.904020761456833
"ACVR1",7.037928,8.229634,8.26402,7.84386066666667,266,286,274,10.293467,6.920874,8.64507,8.61980366666667,387,394,432,0.919338998290714
"ACVR1B",23.506718,19.491365,37.165374,26.7211523333333,1068,588,961,48.344712,56.21844,50.405514,51.656222,1934,3134,2948,0.526455398439587
"ACVR1C",0.0076,0,0,0.00253333333333333,1,0,0,0.085592,0.01581,0.078937,0.060113,12,3,11,0.94568534989509
"ACVR2A",16.277364,13.847823,12.988231,14.3711393333333,858,613,699,21.953394,22.142775,18.03743,20.7111996666667,1579,2187,1704,0.707982035508279
"ACVR2B",4.35859,4.450622,4.619946,4.476386,801,656,751,5.621371,6.286207,4.135278,5.34761866666667,1079,1653,1157,0.862746533398142
"ACVR2B.AS1",0.424389,0.268246,0.324133,0.338922666666667,16,8,11,0.862385,0.990131,0.802925,0.885147,33,52,45,0.710248413872588
"ACVRL1",0.590729,2.94744,0.548938,1.362369,17,29,14,0.977561,0.665953,0.737498,0.793670666666667,19,12,30,1.31705838976014
"ACY1",20.950655,16.690042,15.695317,17.7786713333333,158,95,107,11.585949,14.971368,6.534318,11.030545,94,148,90,1.56091609593192
"ACY3",0,0,0,0,0,0,0,0,0.060569,0.057567,0.0393786666666667,0,1,1,0.962113262538901
"ACYP1",10.41891,8.717873,14.17402,11.103601,56,39,67,51.832918,41.241443,48.301687,47.1253493333333,288,314,378,0.251501571784262
"ACYP2",10.213957,4.257689,7.281641,7.25109566666667,107,43,69,18.41451,13.003516,14.903801,15.440609,192,190,228,0.501872872633043
"ADA",1.881756,4.803617,1.30235,2.66257433333333,34,81,20,2.258658,0.858817,1.431334,1.51626966666667,50,22,40,1.45555716140122
"ADA2",2.245861,1.223755,1.282529,1.58404833333333,57,32,50,11.646731,9.698529,12.390617,11.2452923333333,529,554,779,0.211023817397908
"ADAD1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ADAD1P2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ADAD2",0.3516,0,0,0.1172,2,0,0,0.178842,0.074922,0.070358,0.108040666666667,7,4,2,1.00826624293573
"ADAL",7.68946,6.63051,7.245079,7.18834966666667,179,129,165,8.23178,6.902908,8.197069,7.77725233333333,203,306,300,0.932905806475428
"ADAM10",123.897107,145.822332,94.147613,121.289017333333,2639,2371,2045,48.401335,37.964021,33.127324,39.8308933333333,1280,1456,1284,2.99501204480137
"ADAM11",76.352617,40.073029,61.625283,59.3503096666667,3716,1536,3032,12.135299,18.856095,12.260095,14.417163,544,1288,1005,3.91448865570577
"ADAM12",263.2453,223.75449,242.910757,243.303515666667,19064,13110,16722,5.204425,0.663844,0.321587,2.06328533333333,342,35,34,79.7521252781328
"ADAM15",60.668103,38.00024,71.175865,56.614736,825,388,844,18.325861,18.913974,21.753602,19.664479,250,395,414,2.78810494085043
"ADAM17",20.368008,22.287947,19.327487,20.6611473333333,954,877,913,9.314443,10.543808,8.210981,9.35641066666667,495,521,480,2.09156898374572
"ADAM18",0.173553,0,0.041788,0.0717803333333333,3,0,1,0.035333,0,0,0.0117776666666667,1,0,0,1.05930420154889
"ADAM19",29.941341,40.231067,28.930422,33.0342766666667,3088,3156,2634,12.802374,10.819058,9.049793,10.8904083333333,1337,1480,1403,2.86233035170505
"ADAM1B",0.246283,0.130195,0.235106,0.203861333333333,7,3,6,0.566388,0.466906,0.553207,0.528833666666667,17,19,24,0.787437743935955
"ADAM2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ADAM20",0.04832,0.029938,0.054296,0.0441846666666667,2,1,2,0.114799,0.050835,0.079841,0.081825,5,3,5,0.965206633851748
"ADAM20P1",0.548452,0.338998,0.190061,0.359170333333333,19,9,7,0.433262,0.414836,0.267306,0.371801333333333,17,22,12,0.990792398510571
"ADAM20P3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ADAM21",0.668215,0.347816,0.872414,0.629481666666667,26,11,31,0.189499,0.210079,0.228701,0.209426333333333,8,12,14,1.34731783305529
"ADAM21P1",0.092513,0.167063,0.171162,0.143579333333333,3,4,4,0.042586,0.029771,0.053179,0.0418453333333333,0,1,2,1.09764789143366
"ADAM22",4.293794,2.708427,3.651038,3.55108633333333,478,274,429,7.358498,6.092743,6.007486,6.48624233333333,912,1197,1183,0.607926664765995
"ADAM23",37.576591,23.373305,38.05317,33.001022,1238,742,1078,27.791034,31.634925,27.866773,29.0975773333333,1328,1806,1813,1.129692985699
"ADAM24P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ADAM28",0.348438,0.553339,0.041631,0.314469333333333,9,6,4,0.355878,0.070795,0.656699,0.361124,14,11,18,0.965723426618981
"ADAM29",0.239099,0.065655,0.330303,0.211685666666667,6,2,12,1.590352,2.275208,1.575598,1.81371933333333,35,73,69,0.430634872608711
"ADAM30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ADAM32",2.254211,1.354362,2.923583,2.17738533333333,55,59,42,10.297747,6.150251,3.037132,6.49504333333333,131,136,131,0.423931549428445
"ADAM33",2.494698,2.736092,1.700388,2.31039266666667,101,92,56,0.444232,0.218073,0.256207,0.306170666666667,18,12,18,2.53442582286337
"ADAM3A",0.436679,0.176368,0.214035,0.275694,6,2,3,0.231017,0.145255,0.379927,0.252066333333333,4,3,8,1.01887093841407
"ADAM3B",0,0,0,0,0,0,0,0,0.072133,0,0.0240443333333333,0,1,0,0.976520222269023
"ADAM5",0,0.04341,0,0.01447,0,1,0,0,0,0.191015,0.0636716666666667,0,0,2,0.953743558084183
"ADAM6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ADAM7",0,0,0,0,0,0,0,0.036155,0,0,0.0120516666666667,1,0,0,0.988091846430765
"ADAM8",5.202434,6.064427,4.039568,5.102143,86,51,59,5.609723,5.136056,1.568834,4.104871,53,76,60,1.19535694437724
"ADAM9",71.058484,58.878118,62.020836,63.9858126666667,3410,2438,2937,16.019604,9.068817,10.587437,11.8919526666667,874,597,761,5.04080447290917
"ADAMDEC1",0,0,0.041296,0.0137653333333333,0,0,1,0,0,0,0,0,0,0,1.01376533333333
"ADAMTS1",58.569233,141.380568,62.579103,87.5096346666667,2243,3762,2049,55.689489,22.602635,30.236182,36.176102,2055,1298,1715,2.38082073980394
"ADAMTS10",42.167717,37.796595,30.528394,36.830902,656,454,461,48.620767,43.508264,28.643638,40.2575563333333,697,851,775,0.916944806288374
"ADAMTS12",2.859441,10.976222,1.680552,5.17207166666667,349,1188,204,2.080716,0.450845,0.431766,0.987775666666667,207,17,20,3.1050141976115
"ADAMTS13",8.033716,6.591312,8.465815,7.69694766666667,314,196,249,10.04404,9.219637,9.619661,9.62777933333333,335,425,492,0.818322190731723
"ADAMTS14",1.42471,0.587428,0.773549,0.928562333333333,121,40,57,3.928993,0.380792,1.570922,1.96023566666667,344,46,203,0.651489459116262
"ADAMTS15",17.611965,40.095153,16.907602,24.8715733333333,1580,2875,1319,1.427798,0.893566,0.827734,1.04969933333333,132,114,114,12.6221309206651
"ADAMTS16",38.407432,28.686978,28.018399,31.7042696666667,364,175,311,1.432414,0.115256,0.125197,0.557622333333333,108,7,10,20.9962768039407
"ADAMTS17",1.589791,1.49711,1.624783,1.57056133333333,80,45,50,1.976097,1.195484,3.145809,2.10579666666667,91,71,185,0.82766568749403
"ADAMTS18",0.011209,0.177952,0.012741,0.0673006666666667,1,2,1,1.366388,1.547924,0.38092,1.09841066666667,88,131,52,0.50862335176845
"ADAMTS19",0.180133,0.223756,0.149189,0.184359333333333,4,5,10,0.03761,0.181964,0.167547,0.129040333333333,3,14,11,1.04899647812995
"ADAMTS19.AS1",0.111602,0,0,0.0372006666666667,1,0,0,0,0.078118,0.364392,0.147503333333333,0,3,7,0.90387595097763
"ADAMTS2",2.426145,2.693979,2.505131,2.54175166666667,114,108,129,3.004416,1.513027,3.126211,2.54788466666667,98,158,214,0.998271364326574
"ADAMTS20",0.301329,0.112757,0.27111,0.228398666666667,27,9,20,0.066632,0.128782,0.303561,0.166325,4,9,23,1.05322158632171
"ADAMTS3",0.311518,0.618834,0.46883,0.466394,30,34,23,0.622413,0.414049,0.789348,0.608603333333333,63,57,58,0.911594530244664
"ADAMTS4",6.532971,7.047095,3.966088,5.848718,241,351,176,0.689029,0.211108,0.171046,0.357061,34,47,41,5.04672818686853
"ADAMTS5",9.333422,9.994655,11.137729,10.1552686666667,1385,1186,1450,1.658729,0.507028,0.635813,0.933856666666667,259,108,142,5.7684051041356
"ADAMTS6",0.660235,2.234675,0.319661,1.07152366666667,44,48,29,0.575044,0.43741,0.797161,0.603205,53,69,78,1.29211402575882
"ADAMTS7",47.865694,42.976341,40.737031,43.8596886666667,3447,2438,2449,5.225607,7.926553,5.892613,6.34825766666667,332,721,451,6.10480615971868
"ADAMTS7P1",0.2297,0.232345,0.325576,0.262540333333333,17,14,21,0.04821,0.140783,0.063115,0.084036,4,15,7,1.16466642559226
"ADAMTS7P3",0.460425,0.514069,0.4573,0.477264666666667,27,24,23,0.084783,0.178886,0.109376,0.124348333333333,5,15,10,1.31388522833226
"ADAMTS7P4",0.92401,0.851023,0.514302,0.763111666666667,15,7,5,0,0.241765,0.809311,0.350358666666667,0,3,9,1.30566175504977
"ADAMTS8",3.929698,1.378664,3.233674,2.84734533333333,189,53,134,0.259596,0.126229,0.215574,0.200466333333333,11,8,14,3.20487566081959
"ADAMTS9",15.906889,31.515497,16.64845,21.3569453333333,1115,1769,829,6.259008,1.208773,3.446049,3.63794333333333,369,89,262,4.82044383178463
"ADAMTS9.AS1",0.308365,0.600059,0.487865,0.465429666666667,7,6,5,0.415322,0.146891,0.159905,0.240706,4,2,1,1.18112563868206
"ADAMTS9.AS2",0.169311,0.907569,0.112358,0.396412666666667,6,13,4,0.367351,0.132874,0.403986,0.301403666666667,11,10,20,1.07300501945207
"ADAMTSL1",28.516986,26.791015,30.129519,28.4791733333333,2165,1551,1738,0.534643,0.391798,0.357426,0.427955666666667,32,44,21,20.6443197232781
"ADAMTSL2",0.121693,0.420352,0.182929,0.241658,7,20,9,1.503801,0.858924,1.307203,1.22330933333333,88,71,118,0.558472895059737
"ADAMTSL3",0.847963,1.791333,1.116183,1.25182633333333,48,72,20,1.141787,0.488298,0.557855,0.729313333333333,39,30,28,1.30215056457862
"ADAMTSL4",1.589016,2.016736,1.720831,1.77552766666667,70,68,61,0.717708,0.666369,0.399532,0.594536333333333,29,32,22,1.74064874449396
"ADAMTSL4.AS1",1.104908,0.342468,0.654419,0.700598333333333,16,4,6,0.341668,0.16364,0.312149,0.272485666666667,6,5,6,1.33643810526222
"ADAMTSL5",3.215463,1.806809,1.858656,2.29364266666667,27,25,26,2.484078,1.829524,1.172891,1.828831,13,13,16,1.16431227834631
"ADAP1",12.000304,6.450336,13.338759,10.5964663333333,167,77,148,53.265804,60.189014,55.280346,56.2450546666667,693,1149,1327,0.202575862681215
"ADAP2",0.829332,2.203443,4.074633,2.369136,11,7,13,4.717453,6.427834,6.170847,5.77204466666667,45,56,89,0.497506464566536
"ADAR",81.262583,104.679305,79.527831,88.4899063333333,3440,3058,3093,93.089729,94.857624,66.868309,84.938554,4291,5755,4863,1.04132432032
"ADARB1",105.018409,174.424258,70.337136,116.593267666667,1757,1868,1443,34.100105,17.143214,24.363699,25.2023393333333,847,781,869,4.48789194623818
"ADARB2",1.462916,2.153002,0.868352,1.49475666666667,39,48,24,0.753625,0.498108,0.982045,0.744592666666667,57,72,104,1.42999378269388
"ADARB2.AS1",0,0.189939,0,0.063313,0,1,0,0.594027,0,0,0.198009,4,0,0,0.887566787895584
"ADAT1",27.014364,30.208847,30.118773,29.1139946666667,245,210,212,56.120434,59.301982,46.931663,54.1180263333333,592,751,637,0.546354734920086
